Num,Year,Month,Day,HourStart,MinStart,SegStart,HourEnd,MinEnd,SegEnd,StartPoint,EndPoint,Duration,Type,Station
1812,2015,8,13,18,52,46,18,53,37,3398050,3400600,51,VT,BREF
1813,2015,8,13,18,54,38,18,55,24,3403650,3405950,46,VT,BREF
1814,2015,8,13,18,55,42,18,56,39,3406850,3409700,57,VT,BREF
1815,2015,8,13,19,3,28,19,4,15,3430150,3432500,47,VT,BREF
1816,2015,8,13,19,4,15,19,5,0,3432500,3434750,45,VT,BREF
1817,2015,8,13,19,4,47,19,5,26,3434100,3436050,39,VT,BREF
1818,2015,8,13,19,5,17,19,6,28,3435600,3439150,71,VT,BREF
1819,2015,8,13,19,8,26,19,9,21,3445050,3447800,55,VT,BREF
1820,2015,8,13,19,14,47,19,16,58,3464100,3470650,131,VT,BREF
1821,2015,8,13,19,18,57,19,19,59,3476600,3479700,62,VT,BREF
1822,2015,8,13,19,27,42,19,28,51,3502850,3506300,69,VT,BREF
1823,2015,8,13,19,29,31,19,30,28,3508300,3511150,57,HB,BREF
1824,2015,8,13,19,34,44,19,36,0,3523950,3527750,76,LP,BREF
1825,2015,8,13,19,42,1,19,43,8,3545800,3549150,67,VT,BREF
1826,2015,8,13,19,56,18,19,57,24,3588650,3591950,66,LP,BREF
1827,2015,8,13,20,2,15,20,3,34,3606500,3610450,79,VT,BREF
1828,2015,8,13,20,7,4,20,7,48,3620950,3623150,44,LP,BREF
1829,2015,8,13,20,7,35,20,8,33,3622500,3625400,58,LP,BREF
1830,2015,8,13,20,8,42,20,9,46,3625850,3629050,64,LP,BREF
1831,2015,8,13,20,10,14,20,11,26,3630450,3634050,72,LP,BREF
1832,2015,8,13,20,11,44,20,12,40,3634950,3637750,56,LP,BREF
1833,2015,8,13,20,14,11,20,15,17,3642300,3645600,66,LP,BREF
1834,2015,8,13,20,21,50,20,23,25,3665250,3670000,95,LP,BREF
1835,2015,8,13,20,22,17,20,23,10,3666600,3669250,53,LP,BREF
1836,2015,8,13,20,25,9,20,26,44,3675200,3679950,95,HB,BREF
1837,2015,8,13,20,25,41,20,26,32,3676800,3679350,51,VT,BREF
1838,2015,8,13,20,29,5,20,30,11,3687000,3690300,66,VT,BREF
1839,2015,8,13,20,30,12,20,31,22,3690350,3693850,70,HB,BREF
1840,2015,8,13,20,41,2,20,42,11,3722850,3726300,69,LP,BREF
1841,2015,8,13,20,43,33,20,45,13,3730400,3735400,100,LP,BREF
1842,2015,8,13,20,43,55,20,45,8,3731500,3735150,73,LP,BREF
1843,2015,8,13,20,45,39,20,47,17,3736700,3741600,98,LP,BREF
1844,2015,8,13,20,48,1,20,49,2,3743800,3746850,61,LP,BREF
1845,2015,8,13,20,49,41,20,51,14,3748800,3753450,93,HB,BREF
1846,2015,8,13,20,50,21,20,51,4,3750800,3752950,43,LP,BREF
1847,2015,8,13,20,51,31,20,52,11,3754300,3756300,40,LP,BREF
1848,2015,8,13,20,54,19,20,55,54,3762700,3767450,95,LP,BREF
1849,2015,8,13,20,55,42,20,57,6,3766850,3771050,84,LP,BREF
1850,2015,8,13,21,5,27,21,6,22,3796100,3798850,55,LP,BREF
1851,2015,8,13,21,8,34,21,9,54,3805450,3809450,80,VT,BREF
1852,2015,8,13,21,12,15,21,13,16,3816500,3819550,61,HB,BREF
1853,2015,8,13,21,17,16,21,18,10,3831550,3834250,54,LP,BREF
1854,2015,8,13,21,18,22,21,19,7,3834850,3837100,45,LP,BREF
1855,2015,8,13,21,19,19,21,20,26,3837700,3841050,67,LP,BREF
1856,2015,8,13,21,30,3,21,31,6,3869900,3873050,63,LP,BREF
1857,2015,8,13,21,34,9,21,35,56,3882200,3887550,107,VT,BREF
1858,2015,8,13,21,45,38,21,47,1,3916650,3920800,83,LP,BREF
1859,2015,8,13,21,51,53,21,52,53,3935400,3938400,60,LP,BREF
1860,2015,8,13,21,55,0,21,56,8,3944750,3948150,68,LP,BREF
1861,2015,8,13,22,4,27,22,5,32,3973100,3976350,65,LP,BREF
1862,2015,8,13,22,5,29,22,6,43,3976200,3979900,74,LP,BREF
1863,2015,8,13,22,7,33,22,9,8,3982400,3987150,95,VT,BREF
1864,2015,8,13,22,8,4,22,8,56,3983950,3986550,52,LP,BREF
1865,2015,8,13,22,11,3,22,12,2,3992900,3995850,59,LP,BREF
1866,2015,8,13,22,19,40,22,20,15,4018750,4020500,35,VT,BREF
1867,2015,8,13,22,21,44,22,22,45,4024950,4028000,61,LP,BREF
1868,2015,8,13,22,23,18,22,24,30,4029650,4033250,72,LP,BREF
1869,2015,8,13,22,24,16,22,25,20,4032550,4035750,64,LP,BREF
1870,2015,8,13,22,28,9,22,29,15,4044200,4047500,66,LP,BREF
1871,2015,8,13,22,31,21,22,32,31,4053800,4057300,70,VT,BREF
1872,2015,8,13,22,33,56,22,34,50,4061550,4064250,54,LP,BREF
1873,2015,8,13,22,35,7,22,36,11,4065100,4068300,64,VT,BREF
1874,2015,8,13,22,36,32,22,37,45,4069350,4073000,73,LP,BREF
1875,2015,8,13,22,37,56,22,39,4,4073550,4076950,68,VT,BREF
1876,2015,8,13,22,40,39,22,42,3,4081700,4085900,84,VT,BREF
1877,2015,8,13,22,42,15,22,43,38,4086500,4090650,83,VT,BREF
1878,2015,8,13,22,46,21,22,47,32,4098800,4102350,71,LP,BREF
1879,2015,8,13,22,48,34,22,49,42,4105450,4108850,68,LP,BREF
1880,2015,8,13,22,54,50,22,56,0,4124250,4127750,70,LP,BREF
1881,2015,8,13,23,1,21,23,2,45,4143800,4148000,84,VT,BREF
1882,2015,8,13,23,2,55,23,4,2,4148500,4151850,67,VT,BREF
1883,2015,8,13,23,6,30,23,7,35,4159250,4162500,65,VT,BREF
1884,2015,8,13,23,10,26,23,12,24,4171050,4176950,118,VT,BREF
1885,2015,8,13,23,14,37,23,16,16,4183600,4188550,99,VT,BREF
1886,2015,8,13,23,15,6,23,15,56,4185050,4187550,50,LP,BREF
1887,2015,8,13,23,19,3,23,20,26,4196900,4201050,83,VT,BREF
1888,2015,8,13,23,23,2,23,24,9,4208850,4212200,67,VT,BREF
1889,2015,8,13,23,27,43,23,28,51,4222900,4226300,68,VT,BREF
1890,2015,8,13,23,30,58,23,32,6,4232650,4236050,68,VT,BREF
1891,2015,8,13,23,34,53,23,35,59,4244400,4247700,66,VT,BREF
1892,2015,8,13,23,38,15,23,39,29,4254500,4258200,74,LP,BREF
1893,2015,8,13,23,43,6,23,44,18,4269050,4272650,72,LP,BREF
1894,2015,8,13,23,44,59,23,45,42,4274700,4276850,43,VT,BREF
1895,2015,8,13,23,47,23,23,49,13,4281900,4287400,110,LP,BREF
1896,2015,8,13,23,49,32,23,50,31,4288350,4291300,59,LP,BREF
1897,2015,8,13,23,51,48,23,52,45,4295150,4298000,57,LP,BREF
1898,2015,8,13,23,54,8,23,55,22,4302150,4305850,74,VT,BREF
1899,2015,8,15,0,4,28,0,5,43,13100,16850,75,VT,BREF
1900,2015,8,15,0,13,10,0,14,16,39200,42500,66,LP,BREF
1901,2015,8,15,0,15,44,0,17,7,46900,51050,83.0000000000001,VT,BREF
1902,2015,8,15,0,16,60,0,18,23,50700,54850,83.0000000000001,VT,BREF
1903,2015,8,15,0,20,39,0,23,48,61650,71100,189,LP,BREF
1904,2015,8,15,0,33,30,0,34,43,100200,103850,72.9999999999998,TRE,BREF
1905,2015,8,15,0,34,40,0,36,24,103700,108900,104,TRE,BREF
1906,2015,8,15,0,39,30,0,42,39,118200,127650,189,HB,BREF
1907,2015,8,15,0,46,24,0,47,35,138900,142450,71,HB,BREF
1908,2015,8,15,0,53,42,0,54,33,160800,163350,51,LP,BREF
1909,2015,8,15,1,1,26,1,2,46,184000,188000,80,LP,BREF
1910,2015,8,15,1,3,14,1,4,50,189400,194200,96,LP,BREF
1911,2015,8,15,1,8,6,1,10,10,204000,210200,124,LP,BREF
1912,2015,8,15,1,12,21,1,13,34,216750,220400,73,LP,BREF
1913,2015,8,15,1,15,49,1,17,12,227150,231300,83,LP,BREF
1914,2015,8,15,1,25,39,1,26,57,256650,260550,78,LP,BREF
1915,2015,8,15,2,22,28,2,23,59,427100,431650,91,LP,BREF
1916,2015,8,15,2,32,50,2,34,58,458200,464600,128,LP,BREF
1917,2015,8,15,2,33,55,2,34,51,461450,464250,56,LP,BREF
1918,2015,8,15,2,56,8,2,57,16,528100,531500,68,LP,BREF
1919,2015,8,15,3,11,27,3,12,45,574050,577950,78,LP,BREF
1920,2015,8,15,3,34,12,3,35,39,642300,646650,87,VT,BREF
1921,2015,8,15,3,38,33,3,40,1,655350,659750,88,HB,BREF
1922,2015,8,15,3,46,39,3,48,34,679650,685400,115,TRE,BREF
1923,2015,8,15,3,48,41,3,49,39,685750,688650,58,LP,BREF
1924,2015,8,15,3,54,37,3,57,43,703550,712850,186,HB,BREF
1925,2015,8,15,4,6,59,4,8,5,740650,743950,66,LP,BREF
1926,2015,8,15,4,17,13,4,18,17,771350,774550,64,LP,BREF
1927,2015,8,15,4,23,29,4,24,28,790150,793100,59,VT,BREF
1928,2015,8,15,4,36,23,4,37,36,828850,832500,73,VT,BREF
1929,2015,8,15,5,1,37,5,2,18,904550,906600,41,HB,BREF
1930,2015,8,15,5,6,54,5,8,41,920400,925750,107,HB,BREF
1931,2015,8,15,5,7,28,5,8,22,922100,924800,54,HB,BREF
1932,2015,8,15,5,13,46,5,14,51,941000,944250,65,VT,BREF
1933,2015,8,15,5,53,17,5,54,22,1059550,1062800,65,HB,BREF
1934,2015,8,15,5,57,4,5,58,6,1070900,1074000,62,LP,BREF
1935,2015,8,15,6,0,57,6,2,19,1082550,1086650,82,TRE,BREF
1936,2015,8,15,6,47,48,6,48,40,1223100,1225700,52,LP,BREF
1937,2015,8,15,7,9,42,7,11,11,1288800,1293250,89,LP,BREF
1938,2015,8,15,7,19,47,7,21,9,1319050,1323150,82,LP,BREF
1939,2015,8,15,7,40,11,7,41,23,1380250,1383850,72,LP,BREF
1940,2015,8,15,7,49,57,7,51,13,1409550,1413350,76,LP,BREF
1941,2015,8,15,7,55,23,7,57,13,1425850,1431350,110,LP,BREF
1942,2015,8,15,8,43,22,8,44,37,1569800,1573550,75,LP,BREF
1943,2015,8,15,8,49,36,8,50,51,1588500,1592250,75,LP,BREF
1944,2015,8,15,8,51,14,8,52,58,1593400,1598600,104,TRE,BREF
1945,2015,8,15,8,55,56,8,57,42,1607500,1612800,106,TRE,BREF
1946,2015,8,15,8,58,29,8,59,52,1615150,1619300,83,LP,BREF
1947,2015,8,15,9,11,29,9,12,38,1654150,1657600,69,LP,BREF
1948,2015,8,15,9,26,37,9,28,41,1699550,1705750,124,VT,BREF
1949,2015,8,15,9,58,20,10,2,46,1794700,1808000,266,TRE,BREF
1950,2015,8,15,12,8,6,12,9,15,2184000,2187450,69,LP,BREF
1951,2015,8,15,12,12,46,12,14,47,2198000,2204050,121,TRE,BREF
1952,2015,8,15,13,33,24,13,40,43,2439900,2461850,439,TRE,BREF
1953,2015,8,15,16,8,6,16,9,16,2904000,2907500,70,VT,BREF
1954,2015,8,15,18,55,40,18,56,50,3406700,3410200,70,LP,BREF
1955,2015,8,15,19,47,11,19,49,26,3561250,3568000,135,LP,BREF
1956,2015,8,15,20,34,28,20,36,38,3703100,3709600,130,LP,BREF
1957,2015,8,15,22,12,49,22,14,8,3998150,4002100,79,LP,BREF
1958,2015,8,15,23,1,22,23,2,42,4143800,4147800,80,LP,BREF
1959,2015,8,15,23,7,57,23,9,30,4163550,4168200,93,LP,BREF
1960,2015,8,15,23,13,55,23,15,15,4181450,4185450,80,HB,BREF
